                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                0.74841,                0.52522,                0.07157,                0.57521,                0.43144,                0.44117,                0.26754,                0.67997,                0.55468,                0.07069,                 0.0001,                 0.0001,                 0.0001
                     85,                0.74522,                 0.5261,                0.07118,                 0.5764,                0.43415,                0.44237,                0.26817,                0.67917,                0.55457,                0.07078,                 0.0001,                 0.0001,                 0.0001
                     86,                0.74457,                0.52644,                0.07129,                0.58002,                0.43571,                 0.4435,                0.26872,                0.67874,                0.55384,                0.07063,                 0.0001,                 0.0001,                 0.0001
                     87,                0.73991,                0.52506,                0.07064,                0.57914,                0.43484,                0.44409,                0.26926,                0.67719,                0.55421,                0.07042,                 0.0001,                 0.0001,                 0.0001
                     88,                0.74825,                0.52429,                0.07128,                 0.5774,                0.43627,                0.44554,                0.27046,                 0.6774,                0.55346,                0.07013,                 0.0001,                 0.0001,                 0.0001
                     89,                0.74173,                0.52559,                0.07087,                0.57837,                0.43629,                0.44606,                0.27047,                0.67682,                0.55309,                0.07041,                 0.0001,                 0.0001,                 0.0001
                     90,                 0.7397,                0.52505,                0.07078,                0.58078,                0.43795,                0.44693,                0.27094,                0.67632,                0.55275,                0.07029,                 0.0001,                 0.0001,                 0.0001
                     91,                0.73932,                0.52198,                0.07106,                0.58313,                0.43781,                0.44813,                0.27117,                0.67481,                0.55334,                0.07025,                 0.0001,                 0.0001,                 0.0001
                     92,                0.73654,                0.52336,                0.07028,                 0.5853,                0.43927,                0.44829,                0.27127,                0.67394,                0.55364,                0.06988,                 0.0001,                 0.0001,                 0.0001
                     93,                0.74201,                0.52333,                0.06986,                0.58496,                0.44074,                0.44976,                0.27201,                0.67258,                0.55391,                0.06961,                 0.0001,                 0.0001,                 0.0001
                     94,                 0.7386,                 0.5226,                0.06994,                0.58422,                0.44395,                 0.4517,                0.27332,                0.67135,                0.55369,                0.06931,                 0.0001,                 0.0001,                 0.0001
                     95,                0.73825,                0.52209,                 0.0693,                 0.5903,                 0.4417,                0.45133,                0.27337,                0.67141,                0.55371,                0.06928,                 0.0001,                 0.0001,                 0.0001
                     96,                0.74049,                0.52153,                0.06995,                0.59158,                0.44375,                0.45282,                0.27443,                0.67158,                0.55293,                0.06941,                 0.0001,                 0.0001,                 0.0001
                     97,                0.73608,                0.52188,                0.07006,                0.59117,                  0.445,                0.45248,                0.27408,                0.67093,                0.55311,                 0.0691,                 0.0001,                 0.0001,                 0.0001
