                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     98,                0.73107,                0.52253,                0.06796,                0.59425,                0.43196,                0.45209,                0.27526,                0.67131,                0.55461,                0.06913,                 0.0001,                 0.0001,                 0.0001
                     99,                0.73037,                0.52108,                0.06765,                0.59272,                 0.4338,                0.45175,                0.27487,                0.67125,                0.55486,                0.06891,                 0.0001,                 0.0001,                 0.0001
                    100,                0.73107,                0.52141,                0.06746,                0.59549,                0.43321,                0.45175,                0.27512,                0.66992,                0.55484,                0.06878,                 0.0001,                 0.0001,                 0.0001
                    101,                 0.7226,                0.52384,                0.06674,                0.59324,                0.43378,                0.45158,                0.27527,                0.66997,                0.55446,                0.06871,                 0.0001,                 0.0001,                 0.0001
                    102,                0.72552,                 0.5219,                0.06634,                0.59049,                0.43268,                0.45124,                0.27526,                0.66928,                0.55505,                0.06851,                 0.0001,                 0.0001,                 0.0001
                    103,                0.71949,                0.52179,                0.06701,                0.59161,                0.43361,                0.45205,                0.27602,                0.66788,                 0.5551,                0.06846,                 0.0001,                 0.0001,                 0.0001
                    104,                 0.7245,                 0.5204,                0.06657,                0.58706,                0.43804,                 0.4537,                0.27691,                 0.6676,                0.55514,                0.06834,                 0.0001,                 0.0001,                 0.0001
                    105,                0.71855,                0.52077,                0.06629,                0.58444,                0.44035,                0.45345,                 0.2769,                0.66776,                0.55464,                0.06819,                 0.0001,                 0.0001,                 0.0001
                    106,                0.71815,                0.52035,                0.06623,                0.58859,                0.43837,                 0.4548,                0.27789,                0.66686,                0.55531,                0.06811,                 0.0001,                 0.0001,                 0.0001
                    107,                0.72199,                0.52013,                 0.0662,                0.58727,                0.44059,                0.45585,                0.27844,                0.66606,                0.55524,                0.06818,                 0.0001,                 0.0001,                 0.0001
                    108,                0.72249,                0.52052,                0.06653,                0.58691,                0.44102,                0.45601,                 0.2782,                0.66551,                0.55497,                0.06812,                 0.0001,                 0.0001,                 0.0001
                    109,                0.71831,                0.52067,                0.06575,                0.59257,                0.44139,                0.45695,                0.27912,                0.66552,                0.55408,                0.06786,                 0.0001,                 0.0001,                 0.0001
                    110,                0.71889,                0.51952,                0.06661,                0.59029,                0.44261,                0.45906,                 0.2805,                0.66497,                0.55385,                0.06781,                 0.0001,                 0.0001,                 0.0001
                    111,                0.71744,                0.52065,                0.06548,                0.58947,                0.44383,                0.45959,                  0.281,                0.66511,                0.55349,                0.06765,                 0.0001,                 0.0001,                 0.0001
                    112,                0.71787,                0.51842,                0.06569,                0.58843,                0.44384,                0.45821,                0.28042,                0.66377,                0.55433,                0.06755,                 0.0001,                 0.0001,                 0.0001
                    113,                0.71699,                0.51977,                  0.066,                0.59334,                0.44154,                0.45818,                0.28044,                0.66305,                0.55424,                0.06751,                 0.0001,                 0.0001,                 0.0001
                    114,                0.71408,                 0.5179,                0.06568,                0.59513,                0.44033,                0.45893,                0.28061,                0.66421,                0.55353,                0.06777,                 0.0001,                 0.0001,                 0.0001
                    115,                0.71609,                0.51836,                0.06498,                0.59606,                0.44039,                0.45937,                0.28099,                0.66412,                0.55378,                0.06745,                 0.0001,                 0.0001,                 0.0001
                    116,                0.71569,                0.51818,                0.06473,                0.60207,                 0.4417,                0.45957,                0.28152,                0.66299,                0.55435,                0.06726,                 0.0001,                 0.0001,                 0.0001
                    117,                0.70919,                0.51927,                0.06453,                0.60537,                0.44007,                0.45971,                0.28126,                0.66253,                0.55471,                0.06704,                 0.0001,                 0.0001,                 0.0001
                    118,                0.71201,                0.51794,                0.06543,                0.60308,                0.43941,                0.45873,                0.28107,                0.66272,                0.55484,                0.06712,                 0.0001,                 0.0001,                 0.0001
                    119,                0.71005,                0.51756,                0.06431,                0.60192,                0.44029,                0.45971,                0.28161,                0.66219,                0.55461,                0.06709,                 0.0001,                 0.0001,                 0.0001
                    120,                0.70998,                  0.517,                0.06439,                0.59733,                0.43959,                0.45917,                0.28109,                0.66214,                0.55475,                0.06703,                 0.0001,                 0.0001,                 0.0001
                    121,                 0.7071,                0.51826,                0.06456,                0.59944,                0.44045,                0.46048,                0.28194,                0.66144,                0.55461,                0.06705,                 0.0001,                 0.0001,                 0.0001
                    122,                0.70886,                0.51806,                0.06383,                0.60459,                0.44071,                0.46116,                0.28204,                0.66137,                0.55426,                0.06709,                 0.0001,                 0.0001,                 0.0001
                    123,                0.70796,                 0.5167,                0.06324,                 0.6033,                0.44519,                0.46311,                0.28384,                0.66062,                0.55432,                0.06705,                 0.0001,                 0.0001,                 0.0001
                    124,                0.70664,                0.51764,                0.06421,                0.60202,                 0.4438,                0.46224,                0.28351,                0.66077,                 0.5542,                0.06719,                 0.0001,                 0.0001,                 0.0001
                    125,                0.70753,                0.51679,                0.06446,                0.60267,                  0.445,                0.46228,                0.28354,                 0.6602,                0.55451,                0.06715,                 0.0001,                 0.0001,                 0.0001
                    126,                0.70363,                0.51707,                 0.0639,                0.59711,                 0.4473,                0.46339,                0.28372,                 0.6601,                0.55455,                0.06723,                 0.0001,                 0.0001,                 0.0001
                    127,                0.70572,                0.51675,                 0.0633,                0.59628,                0.44961,                0.46387,                0.28406,                0.65902,                0.55482,                0.06679,                 0.0001,                 0.0001,                 0.0001
                    128,                0.70438,                0.51647,                 0.0636,                0.60125,                0.44438,                  0.464,                0.28431,                0.65857,                0.55499,                0.06692,                 0.0001,                 0.0001,                 0.0001
                    129,                0.70179,                0.51622,                0.06319,                0.59798,                0.44715,                0.46425,                0.28454,                0.65844,                0.55487,                0.06698,                 0.0001,                 0.0001,                 0.0001
                    130,                0.70794,                0.51459,                0.06462,                0.59943,                0.44622,                0.46503,                0.28524,                0.65902,                0.55448,                0.06706,                 0.0001,                 0.0001,                 0.0001
                    131,                0.70511,                0.51692,                 0.0638,                0.60031,                0.44595,                0.46526,                0.28469,                0.65846,                0.55486,                 0.0668,                 0.0001,                 0.0001,                 0.0001
                    132,                0.69801,                0.51648,                0.06353,                0.60146,                0.44752,                0.46551,                0.28518,                0.65779,                0.55529,                 0.0668,                 0.0001,                 0.0001,                 0.0001
                    133,                0.70568,                0.51444,                0.06422,                0.60362,                0.44695,                0.46509,                0.28472,                0.65702,                0.55575,                0.06668,                 0.0001,                 0.0001,                 0.0001
                    134,                0.70073,                0.51455,                0.06302,                0.60822,                0.44675,                0.46589,                0.28557,                0.65677,                0.55606,                0.06694,                 0.0001,                 0.0001,                 0.0001
                    135,                 0.6963,                0.51539,                0.06381,                0.61155,                0.44396,                0.46474,                0.28476,                0.65616,                0.55633,                 0.0664,                 0.0001,                 0.0001,                 0.0001
