                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                0.75159,                0.55687,                0.07678,                0.54856,                0.40842,                0.42537,                0.26504,                0.67522,                0.57697,                0.07349,                 0.0001,                 0.0001,                 0.0001
                     54,                0.75237,                0.55536,                0.07575,                0.55269,                0.40943,                0.42703,                0.26605,                0.67332,                0.57653,                0.07312,                 0.0001,                 0.0001,                 0.0001
                     55,                0.74733,                0.55594,                0.07575,                0.55462,                 0.4097,                0.42883,                0.26742,                 0.6716,                0.57636,                0.07291,                 0.0001,                 0.0001,                 0.0001
                     56,                0.74318,                0.55745,                0.07423,                0.54914,                0.41564,                0.43072,                0.26842,                0.66946,                 0.5766,                0.07254,                 0.0001,                 0.0001,                 0.0001
                     57,                0.74453,                0.55493,                0.07562,                 0.5512,                0.41419,                0.43099,                0.26855,                0.66772,                0.57628,                0.07263,                 0.0001,                 0.0001,                 0.0001
                     58,                0.73815,                0.55553,                0.07411,                0.55158,                0.41811,                0.43308,                0.26999,                0.66639,                0.57665,                0.07233,                 0.0001,                 0.0001,                 0.0001
                     59,                0.74008,                0.55379,                0.07453,                0.54789,                0.42032,                0.43472,                0.27105,                0.66485,                0.57611,                 0.0719,                 0.0001,                 0.0001,                 0.0001
                     60,                 0.7335,                0.55489,                0.07385,                0.55735,                0.41887,                0.43653,                0.27253,                0.66216,                0.57667,                 0.0711,                 0.0001,                 0.0001,                 0.0001
                     61,                0.73673,                0.55447,                0.07485,                0.56052,                0.41928,                0.43698,                0.27269,                0.66076,                0.57671,                0.07085,                 0.0001,                 0.0001,                 0.0001
                     62,                0.73757,                0.55276,                0.07371,                0.56266,                0.41933,                0.43763,                0.27333,                0.65975,                0.57616,                0.07072,                 0.0001,                 0.0001,                 0.0001
                     63,                 0.7318,                0.55357,                 0.0733,                0.56583,                0.41689,                0.43937,                0.27454,                0.65843,                0.57572,                0.07062,                 0.0001,                 0.0001,                 0.0001
                     64,                0.73251,                0.55334,                0.07275,                0.56726,                0.42125,                0.44049,                0.27513,                0.65691,                0.57546,                0.07024,                 0.0001,                 0.0001,                 0.0001
                     65,                0.73169,                0.55286,                0.07349,                 0.5716,                0.42259,                0.44312,                0.27659,                0.65668,                 0.5751,                0.07009,                 0.0001,                 0.0001,                 0.0001
                     66,                0.73144,                0.55168,                0.07374,                0.57455,                0.42391,                0.44453,                0.27775,                 0.6555,                0.57475,                0.06995,                 0.0001,                 0.0001,                 0.0001
                     67,                 0.7276,                0.55147,                0.07245,                0.56894,                0.42566,                0.44403,                 0.2774,                0.65401,                0.57463,                0.06932,                 0.0001,                 0.0001,                 0.0001
                     68,                 0.7229,                0.55142,                0.07219,                0.57336,                0.42592,                0.44547,                0.27849,                0.65315,                0.57449,                0.06925,                 0.0001,                 0.0001,                 0.0001
                     69,                0.72297,                0.55228,                0.07234,                0.56641,                 0.4298,                0.44753,                0.27952,                0.65264,                0.57478,                0.06929,                 0.0001,                 0.0001,                 0.0001
                     70,                0.72237,                0.55129,                0.07218,                0.57125,                0.43075,                0.44841,                0.28029,                0.65246,                0.57341,                0.06941,                 0.0001,                 0.0001,                 0.0001
                     71,                0.71931,                0.55041,                0.07182,                0.56809,                0.43119,                0.44955,                0.28109,                0.65127,                0.57311,                0.06916,                 0.0001,                 0.0001,                 0.0001
                     72,                 0.7166,                0.55128,                0.07129,                0.57104,                0.42854,                0.45027,                0.28139,                0.65042,                0.57313,                0.06914,                 0.0001,                 0.0001,                 0.0001
                     73,                0.71306,                 0.5514,                0.07061,                 0.5742,                0.43141,                0.45137,                 0.2822,                0.64922,                0.57231,                0.06881,                 0.0001,                 0.0001,                 0.0001
                     74,                0.71901,                0.54889,                0.07169,                 0.5764,                0.43089,                0.45141,                0.28242,                0.64892,                0.57159,                0.06909,                 0.0001,                 0.0001,                 0.0001
                     75,                0.71917,                 0.5477,                0.07154,                0.58435,                0.43237,                0.45331,                0.28363,                0.64852,                0.57168,                0.06907,                 0.0001,                 0.0001,                 0.0001
                     76,                 0.7127,                0.54962,                0.07048,                0.58657,                0.43234,                0.45498,                0.28466,                0.64734,                0.57135,                0.06881,                 0.0001,                 0.0001,                 0.0001
                     77,                0.71037,                0.54952,                0.06938,                0.58579,                 0.4338,                0.45594,                0.28539,                0.64665,                0.57157,                0.06857,                 0.0001,                 0.0001,                 0.0001
                     78,                0.71406,                0.54726,                0.07012,                0.58375,                0.43603,                0.45636,                0.28537,                0.64619,                0.57144,                 0.0681,                 0.0001,                 0.0001,                 0.0001
                     79,                0.71514,                0.54768,                0.07068,                0.58534,                0.43426,                0.45645,                0.28542,                0.64544,                0.57141,                0.06775,                 0.0001,                 0.0001,                 0.0001
                     80,                0.71112,                 0.5475,                 0.0702,                0.58359,                0.43416,                0.45629,                 0.2847,                0.64534,                0.57128,                0.06772,                 0.0001,                 0.0001,                 0.0001
                     81,                0.70912,                0.54702,                0.07011,                0.58711,                0.43548,                0.45735,                0.28537,                0.64462,                0.57091,                0.06746,                 0.0001,                 0.0001,                 0.0001
                     82,                0.71073,                0.54693,                0.07021,                0.58654,                0.44113,                 0.4604,                0.28745,                0.64361,                0.57172,                0.06722,                 0.0001,                 0.0001,                 0.0001
                     83,                0.70511,                0.54745,                0.06939,                0.58067,                  0.442,                 0.4601,                0.28733,                0.64252,                0.57171,                0.06701,                 0.0001,                 0.0001,                 0.0001
                     84,                 0.7051,                0.54636,                0.06881,                0.58596,                0.43966,                0.46076,                0.28776,                0.64312,                0.57111,                0.06724,                 0.0001,                 0.0001,                 0.0001
                     85,                0.70531,                0.54554,                  0.069,                0.58607,                0.44181,                 0.4624,                0.28844,                0.64168,                0.57112,                0.06692,                 0.0001,                 0.0001,                 0.0001
                     86,                0.70411,                 0.5459,                0.06866,                0.58332,                0.44157,                0.46151,                  0.288,                0.64143,                0.57113,                0.06668,                 0.0001,                 0.0001,                 0.0001
                     87,                 0.7011,                0.54613,                0.06863,                0.58903,                0.44115,                0.46161,                0.28791,                0.64046,                0.57136,                0.06647,                 0.0001,                 0.0001,                 0.0001
                     88,                0.70755,                0.54437,                0.06895,                0.59093,                0.44217,                0.46221,                0.28864,                0.64027,                0.57052,                0.06682,                 0.0001,                 0.0001,                 0.0001
                     89,                0.70097,                0.54519,                0.06861,                0.59207,                0.44415,                0.46409,                0.29001,                0.64041,                0.56981,                0.06688,                 0.0001,                 0.0001,                 0.0001
