                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     74,                0.26279,                0.39363,                 0.0736,                0.91687,                0.83451,                0.90344,                0.65842,                0.25288,                0.38549,                0.07964,                 0.0001,                 0.0001,                 0.0001
                     75,                0.26158,                0.38811,                0.07392,                0.92155,                0.83385,                0.90507,                0.65957,                0.25141,                0.38534,                0.07952,                 0.0001,                 0.0001,                 0.0001
                     76,                 0.2597,                0.38754,                0.07326,                0.92673,                0.83269,                0.90563,                0.66041,                0.25158,                0.38237,                0.07973,                 0.0001,                 0.0001,                 0.0001
                     77,                0.25908,                0.38608,                 0.0734,                0.91443,                0.84072,                0.90544,                0.66112,                0.25101,                0.38178,                0.07959,                 0.0001,                 0.0001,                 0.0001
                     78,                0.25998,                0.38342,                 0.0732,                0.92302,                 0.8373,                0.90625,                0.66254,                0.25059,                0.38137,                0.07948,                 0.0001,                 0.0001,                 0.0001
                     79,                0.25432,                0.38143,                0.07204,                0.91848,                0.84173,                0.90576,                0.66256,                0.24979,                0.37964,                0.07934,                 0.0001,                 0.0001,                 0.0001
                     80,                0.25416,                0.37991,                0.07163,                0.92252,                0.83774,                0.90736,                  0.665,                0.24851,                0.37846,                0.07888,                 0.0001,                 0.0001,                 0.0001
                     81,                 0.2524,                0.37867,                0.07102,                0.92963,                0.83874,                0.90876,                0.66633,                0.24784,                 0.3773,                 0.0788,                 0.0001,                 0.0001,                 0.0001
                     82,                0.25398,                0.38141,                0.07133,                0.93041,                 0.8354,                0.90963,                0.66843,                0.24668,                0.37777,                0.07868,                 0.0001,                 0.0001,                 0.0001
                     83,                 0.2531,                0.37645,                0.07195,                0.93912,                0.82857,                0.90924,                0.66977,                0.24636,                 0.3766,                0.07874,                 0.0001,                 0.0001,                 0.0001
                     84,                0.25152,                0.37977,                 0.0705,                0.92764,                0.83515,                0.90954,                0.67183,                0.24574,                0.37423,                0.07856,                 0.0001,                 0.0001,                 0.0001
                     85,                 0.2514,                0.38241,                0.07061,                0.92255,                0.83981,                0.91002,                0.67241,                0.24473,                 0.3755,                0.07809,                 0.0001,                 0.0001,                 0.0001
                     86,                0.25133,                0.37734,                 0.0696,                0.91929,                0.84546,                0.91109,                0.67426,                0.24486,                 0.3739,                0.07812,                 0.0001,                 0.0001,                 0.0001
                     87,                0.25144,                0.37435,                0.07061,                0.92009,                  0.845,                0.91046,                0.67405,                0.24475,                0.37331,                0.07777,                 0.0001,                 0.0001,                 0.0001
                     88,                0.24975,                0.37437,                0.06932,                0.92573,                0.84618,                0.91213,                0.67593,                0.24406,                0.37126,                0.07735,                 0.0001,                 0.0001,                 0.0001
                     89,                0.24915,                0.37583,                0.06905,                0.91697,                0.85448,                0.91285,                0.67851,                0.24279,                0.37163,                0.07691,                 0.0001,                 0.0001,                 0.0001
                     90,                0.24709,                0.37447,                0.06916,                0.91719,                 0.8521,                0.91319,                0.68044,                0.24155,                0.37127,                0.07639,                 0.0001,                 0.0001,                 0.0001
                     91,                0.24555,                0.37002,                0.06805,                 0.9286,                0.84772,                0.91729,                0.68424,                0.24031,                0.36873,                0.07617,                 0.0001,                 0.0001,                 0.0001
                     92,                 0.2476,                0.36916,                0.06907,                0.92795,                0.84578,                0.91593,                 0.6843,                0.23924,                0.36873,                0.07585,                 0.0001,                 0.0001,                 0.0001
                     93,                0.24588,                0.36977,                0.06877,                0.92836,                0.84947,                0.91767,                0.68629,                0.23796,                0.36695,                0.07589,                 0.0001,                 0.0001,                 0.0001
                     94,                0.24441,                0.37244,                0.06835,                0.92787,                0.84775,                0.91754,                0.68721,                0.23672,                0.36688,                0.07556,                 0.0001,                 0.0001,                 0.0001
                     95,                0.24377,                0.36683,                 0.0683,                0.93221,                0.84563,                0.91736,                0.68896,                0.23636,                0.36656,                0.07549,                 0.0001,                 0.0001,                 0.0001
                     96,                0.24414,                 0.3668,                0.06737,                0.93132,                0.84805,                0.91899,                0.68863,                0.23617,                0.36628,                0.07522,                 0.0001,                 0.0001,                 0.0001
                     97,                0.24338,                0.36815,                0.06838,                0.93259,                0.85025,                0.91946,                0.69058,                0.23505,                0.36648,                0.07474,                 0.0001,                 0.0001,                 0.0001
                     98,                0.24171,                0.36332,                0.06763,                0.93504,                0.85004,                0.92025,                0.69242,                0.23492,                0.36526,                0.07451,                 0.0001,                 0.0001,                 0.0001
                     99,                0.24085,                 0.3649,                0.06761,                0.93537,                0.85185,                0.92052,                0.69365,                0.23421,                 0.3649,                0.07442,                 0.0001,                 0.0001,                 0.0001
                    100,                0.24225,                0.36293,                0.06671,                0.93739,                0.85005,                 0.9226,                0.69496,                0.23322,                0.36426,                0.07385,                 0.0001,                 0.0001,                 0.0001
                    101,                0.24058,                0.36182,                0.06693,                0.93187,                0.85479,                0.92265,                0.69534,                0.23272,                0.36491,                 0.0738,                 0.0001,                 0.0001,                 0.0001
                    102,                0.23845,                0.36115,                0.06645,                0.92915,                0.85821,                0.92256,                0.69614,                0.23196,                0.36411,                0.07357,                 0.0001,                 0.0001,                 0.0001
                    103,                0.23894,                0.35941,                0.06541,                0.92507,                 0.8605,                0.92273,                0.69632,                0.23183,                0.36282,                0.07341,                 0.0001,                 0.0001,                 0.0001
                    104,                0.23775,                0.35944,                0.06635,                0.92993,                0.86731,                0.92539,                0.69752,                0.23189,                0.36183,                0.07353,                 0.0001,                 0.0001,                 0.0001
                    105,                0.23826,                0.36075,                 0.0658,                0.92078,                0.87111,                0.92498,                0.69781,                 0.2314,                0.36231,                0.07311,                 0.0001,                 0.0001,                 0.0001
                    106,                0.23684,                0.36095,                0.06633,                 0.9294,                0.86473,                0.92677,                0.69834,                0.23122,                0.36116,                0.07312,                 0.0001,                 0.0001,                 0.0001
                    107,                0.23761,                0.35695,                0.06587,                 0.9267,                0.86768,                0.92699,                 0.6984,                0.23175,                0.35956,                0.07341,                 0.0001,                 0.0001,                 0.0001
                    108,                0.23583,                 0.3578,                0.06486,                0.92639,                  0.869,                0.92789,                0.69945,                0.23153,                0.35872,                0.07307,                 0.0001,                 0.0001,                 0.0001
                    109,                 0.2344,                0.35404,                0.06517,                0.93078,                0.86862,                0.92675,                0.69926,                0.23062,                0.35929,                 0.0728,                 0.0001,                 0.0001,                 0.0001
                    110,                0.23631,                0.35576,                0.06471,                0.93129,                0.86781,                0.92836,                0.70038,                 0.2301,                0.35847,                0.07253,                 0.0001,                 0.0001,                 0.0001
                    111,                0.23285,                0.35496,                0.06465,                0.92217,                0.87292,                0.92732,                0.70061,                0.22985,                 0.3575,                0.07247,                 0.0001,                 0.0001,                 0.0001
                    112,                0.23577,                0.35483,                  0.065,                0.92492,                0.87305,                0.92954,                0.70197,                0.22944,                0.35778,                0.07227,                 0.0001,                 0.0001,                 0.0001
                    113,                0.23481,                 0.3529,                0.06502,                0.92657,                0.87078,                0.92871,                0.70174,                 0.2287,                0.35844,                0.07222,                 0.0001,                 0.0001,                 0.0001
                    114,                 0.2318,                0.35362,                0.06472,                 0.9315,                0.86696,                0.92797,                0.70319,                0.22813,                0.35781,                0.07213,                 0.0001,                 0.0001,                 0.0001
                    115,                0.23362,                0.35121,                0.06438,                0.92796,                0.87192,                 0.9283,                0.70542,                0.22773,                0.35746,                0.07233,                 0.0001,                 0.0001,                 0.0001
                    116,                0.23294,                0.35218,                0.06389,                0.93424,                0.87055,                0.92994,                0.70611,                0.22669,                0.35857,                0.07216,                 0.0001,                 0.0001,                 0.0001
                    117,                 0.2331,                 0.3518,                0.06402,                0.93455,                0.86993,                0.93086,                0.70736,                0.22591,                0.35642,                0.07159,                 0.0001,                 0.0001,                 0.0001
                    118,                0.22951,                0.34678,                0.06313,                 0.9227,                 0.8801,                0.93265,                0.70948,                0.22548,                0.35582,                0.07116,                 0.0001,                 0.0001,                 0.0001
                    119,                0.23187,                0.34928,                0.06403,                0.92488,                  0.877,                0.93096,                0.70807,                0.22533,                0.35474,                0.07083,                 0.0001,                 0.0001,                 0.0001
                    120,                0.22908,                0.35166,                0.06344,                0.92403,                0.87811,                 0.9313,                0.70773,                0.22535,                0.35524,                0.07067,                 0.0001,                 0.0001,                 0.0001
                    121,                0.22934,                0.34921,                 0.0624,                0.93283,                0.87344,                0.93175,                0.70782,                0.22519,                0.35544,                0.07032,                 0.0001,                 0.0001,                 0.0001
                    122,                0.22798,                0.35091,                0.06231,                0.93546,                0.87435,                 0.9318,                0.70794,                0.22501,                0.35546,                0.07058,                 0.0001,                 0.0001,                 0.0001
                    123,                0.22677,                0.34918,                  0.063,                0.93549,                0.87659,                0.93206,                0.70723,                0.22543,                0.35548,                0.07073,                 0.0001,                 0.0001,                 0.0001
                    124,                0.22751,                0.34666,                0.06269,                0.93695,                0.87326,                0.93266,                0.70738,                0.22549,                0.35506,                 0.0707,                 0.0001,                 0.0001,                 0.0001
                    125,                0.22544,                0.34528,                 0.0613,                0.93297,                0.87682,                0.93251,                0.70684,                0.22566,                0.35601,                0.07096,                 0.0001,                 0.0001,                 0.0001
                    126,                0.22801,                0.34673,                0.06227,                0.92864,                0.87714,                0.93288,                0.70802,                0.22517,                0.35587,                0.07103,                 0.0001,                 0.0001,                 0.0001
                    127,                0.22785,                0.34844,                0.06301,                0.92389,                0.88131,                0.93288,                0.70883,                0.22535,                0.35474,                0.07096,                 0.0001,                 0.0001,                 0.0001
                    128,                0.22561,                0.34395,                0.06233,                0.92576,                0.88059,                0.93228,                0.70849,                0.22507,                0.35457,                0.07067,                 0.0001,                 0.0001,                 0.0001
                    129,                0.22431,                0.34238,                0.06171,                0.92969,                0.87762,                0.93333,                0.70986,                0.22436,                0.35441,                0.07057,                 0.0001,                 0.0001,                 0.0001
                    130,                0.22576,                0.34369,                0.06149,                0.92962,                0.87647,                0.93343,                0.71167,                0.22343,                0.35298,                0.07025,                 0.0001,                 0.0001,                 0.0001
                    131,                0.22374,                 0.3416,                0.06055,                0.92541,                0.88121,                0.93401,                0.71259,                0.22337,                 0.3515,                 0.0702,                 0.0001,                 0.0001,                 0.0001
                    132,                0.22542,                0.34043,                 0.0608,                0.92447,                0.88169,                 0.9347,                0.71287,                0.22347,                0.35102,                0.07001,                 0.0001,                 0.0001,                 0.0001
                    133,                0.22364,                0.34255,                0.06078,                 0.9246,                0.88125,                0.93481,                0.71265,                0.22343,                0.34991,                0.06994,                 0.0001,                 0.0001,                 0.0001
                    134,                0.22296,                0.34359,                0.05991,                 0.9204,                0.88196,                0.93492,                0.71322,                0.22234,                0.35039,                 0.0695,                 0.0001,                 0.0001,                 0.0001
                    135,                0.22405,                0.34187,                0.06063,                0.92062,                0.88122,                0.93344,                0.71345,                0.22209,                0.34939,                0.06947,                 0.0001,                 0.0001,                 0.0001
                    136,                0.22239,                0.34117,                0.06064,                0.92924,                0.87415,                0.93435,                0.71386,                0.22187,                0.34889,                 0.0696,                 0.0001,                 0.0001,                 0.0001
                    137,                0.22186,                0.33815,                 0.0597,                0.93156,                0.87442,                0.93382,                0.71371,                0.22101,                0.34991,                0.06919,                 0.0001,                 0.0001,                 0.0001
                    138,                0.22231,                0.33902,                0.06102,                0.92083,                0.88078,                0.93412,                 0.7137,                 0.2213,                0.34989,                0.06918,                 0.0001,                 0.0001,                 0.0001
                    139,                0.22249,                0.34311,                0.06086,                0.92443,                0.87946,                0.93439,                0.71484,                0.22062,                0.34961,                0.06928,                 0.0001,                 0.0001,                 0.0001
                    140,                0.22231,                0.33664,                 0.0602,                0.92001,                0.88348,                0.93474,                0.71492,                0.22035,                0.34892,                0.06901,                 0.0001,                 0.0001,                 0.0001
                    141,                0.22034,                0.33788,                0.05959,                0.92739,                0.87968,                0.93575,                0.71569,                0.22055,                0.34861,                0.06885,                 0.0001,                 0.0001,                 0.0001
                    142,                0.22078,                0.33816,                0.06079,                0.92947,                0.87807,                0.93559,                0.71631,                0.22043,                0.34764,                0.06873,                 0.0001,                 0.0001,                 0.0001
                    143,                0.21856,                  0.337,                0.05894,                0.92949,                0.87612,                0.93569,                0.71604,                0.21947,                0.34808,                0.06848,                 0.0001,                 0.0001,                 0.0001
                    144,                0.21986,                0.33579,                0.06012,                0.93324,                0.88018,                0.93757,                0.71803,                0.21992,                0.34724,                0.06897,                 0.0001,                 0.0001,                 0.0001
                    145,                 0.2168,                0.33494,                0.05942,                0.93921,                0.87996,                0.93899,                0.71848,                0.21937,                0.34639,                0.06878,                 0.0001,                 0.0001,                 0.0001
                    146,                0.21774,                0.33117,                0.06003,                0.93336,                0.88276,                0.93939,                0.71937,                0.21937,                 0.3466,                0.06886,                 0.0001,                 0.0001,                 0.0001
                    147,                0.21978,                 0.3347,                0.05967,                0.93053,                0.88029,                0.93787,                0.71832,                0.21923,                0.34769,                0.06909,                 0.0001,                 0.0001,                 0.0001
                    148,                0.21624,                0.33326,                 0.0587,                0.93968,                0.87574,                0.93822,                0.71882,                0.21847,                0.34697,                0.06851,                 0.0001,                 0.0001,                 0.0001
                    149,                0.21819,                0.33238,                0.05949,                0.93573,                0.88096,                0.93765,                0.71991,                0.21817,                0.34704,                0.06835,                 0.0001,                 0.0001,                 0.0001
                    150,                0.21787,                0.32939,                0.05862,                0.93309,                0.88218,                0.93761,                0.72078,                0.21744,                0.34755,                0.06809,                 0.0001,                 0.0001,                 0.0001
                    151,                0.21822,                0.33485,                0.05893,                 0.9367,                0.87959,                0.93858,                0.72151,                0.21795,                  0.346,                0.06823,                 0.0001,                 0.0001,                 0.0001
                    152,                0.21707,                0.33163,                 0.0588,                0.94695,                0.86972,                0.93712,                0.72204,                0.21781,                  0.346,                0.06825,                 0.0001,                 0.0001,                 0.0001
                    153,                 0.2172,                0.33098,                0.05856,                0.94061,                0.87642,                0.93694,                0.72259,                0.21768,                0.34617,                0.06803,                 0.0001,                 0.0001,                 0.0001
                    154,                0.21546,                0.33102,                0.05757,                0.93924,                0.87539,                0.93638,                0.72242,                0.21741,                0.34572,                0.06793,                 0.0001,                 0.0001,                 0.0001
                    155,                0.21326,                0.32499,                0.05746,                0.93248,                0.87674,                0.93654,                0.72304,                0.21784,                 0.3468,                 0.0678,                 0.0001,                 0.0001,                 0.0001
